id,name,brand,price,avg_rating,specs,category_id
266,"Laptop Dell Inspiron 14 5441 - 5MNK1 (X1P 64 100, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,26690000,3.80,"{'os': 'Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic', 'cpu': 'Snapdragon X Plus - X1P-64-100', 'ram': 16, 'vga': 'Card tích hợp - Qualcomm Adreno GPU', 'weight': 1.53, 'battery': 54.0, 'storage': 512, 'material': 'Vỏ kim loại - Nhôm', 'screen_size': 14.0, 'refresh_rate': 60}",2
197,"Laptop HP OmniBook 5 Flip 14 fp0057TU - BZ7Q6PA (Core 5 120U, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",HP,26890000,3.90,"{'os': 'Windows 11 Home SL + Office Home 2024', 'cpu': 'Intel Core 5 Raptor Lake - 120U', 'ram': 16, 'vga': 'Card tích hợp - Intel Graphics', 'weight': 1.638, 'battery': 68.0, 'storage': 512, 'material': 'Vỏ kim loại', 'screen_size': 14.0}",2
289,"Laptop HP 15 fd1288TU - C2CV7PA (Ultra 7 155H, 16GB, 512GB, Full HD, Win11)",HP,27090000,4.80,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core Ultra 7 Meteor Lake - 155H', 'ram': 16, 'vga': 'Card tích hợp - Intel Arc Graphics', 'weight': 1.65, 'battery': 41.04, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6}",2
287,"Laptop MSI Gaming Cyborg 15 A13UC - 2088VN (i5 13420H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",MSI,27190000,3.60,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core i5 Raptor Lake - 13420H', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 4 GB', 'weight': 1.98, 'battery': 53.5, 'storage': 512, 'material': 'Vỏ nhựa - nắp lưng bằng kim loại', 'screen_size': 15.6, 'refresh_rate': 144}",2
206,"Laptop Dell 14 DC14250 - DC4C5386W (Core 5 120U, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,27390000,3.80,"{'os': 'Windows 11 Home + Microsoft Office Home 2024 vĩnh viễn + Microsoft 365 Basic 1 năm', 'cpu': 'Intel Core 5 Raptor Lake - 120U', 'ram': 16, 'vga': 'Card tích hợp - Intel Graphics', 'weight': 1.69, 'battery': 54.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 14.0, 'refresh_rate': 60}",2
275,"Laptop HP OmniBook 5 AI 16 af1046TU - BZ7Q8PA (Ultra 5 225U, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",HP,27690000,5.00,"{'os': 'Windows 11 Home SL + Office Home 2024 vĩnh viễn', 'cpu': 'Intel Core Ultra 5 Arrow Lake - 225U', 'ram': 16, 'vga': 'Card tích hợp - Intel Graphics', 'weight': 1.734, 'battery': 59.0, 'storage': 512, 'material': 'Vỏ hợp kim Nhôm', 'screen_size': 16.0}",2
295,"Laptop Dell 15 DC15250 - CPH991 (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS24+365, Win11)",Dell,27890000,4.60,"{'os': 'Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm', 'cpu': 'Intel Core i7 Raptor Lake - 1355U', 'ram': 16, 'vga': 'Card tích hợp - Intel UHD Graphics', 'weight': 1.65, 'battery': 54.0, 'storage': 1024, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 120}",2
216,"Laptop Dell Pro 14 Essential PV14250 - PV14250-120U-16512W-BL (Core 5 120U, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,28390000,4.10,"{'os': 'Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm', 'cpu': 'Intel Core 5 Raptor Lake - 120U', 'ram': 16, 'vga': 'Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi)', 'weight': 1.69, 'battery': 54.0, 'storage': 512, 'material': 'Vỏ kim loại', 'screen_size': 14.0, 'refresh_rate': 60}",2
205,"Laptop Acer Gaming Aspire 7 A715-59G-59RD - NH.DXUSV.001 (Core 5 210H, 16GB, 512GB, RTX 3050 4GB, Fulll HD 144Hz, Win11)",Acer,28390000,4.00,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core 5 Raptor Lake - 210H', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 4 GB', 'weight': 1.99, 'battery': 54.0, 'storage': 512, 'material': 'Vỏ kim loại', 'screen_size': 15.6, 'refresh_rate': 144}",2
200,"Laptop Asus TUF Gaming FA506NCQ - HN005W (R7 170, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",Asus,28590000,4.10,"{'os': 'Windows 11 Home', 'cpu': 'AMD Ryzen 7 - 170', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 4 GB', 'weight': 2.3, 'battery': 48.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 144}",2
219,"Laptop HP Gaming VICTUS 15 fb3116AX - BX8U4PA (R7 7445HS, 16GB, 512GB, RTX3050 6GB, Full HD 144Hz, Win11)",HP,28890000,4.60,"{'os': 'Windows 11 Home SL', 'cpu': 'AMD Ryzen 7 - 7445HS', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'weight': 2.29, 'battery': 52.5, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 144}",2
196,"Laptop HP Gaming VICTUS 15 fa2731TX - B85LNPA (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",HP,28890000,4.40,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core i5 Raptor Lake - 13420H', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'weight': 2.29, 'battery': 52.5, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 144}",2
290,"Laptop Lenovo Ideapad Slim 5 OLED 14AKP10 - 83HX00B2VN (R5 330, 16GB, 1TB, WUXGA, Win11)",Lenovo,30390000,4.60,"{'os': 'Windows 11 Home SL', 'cpu': 'AMD Ryzen AI 5 - 330', 'ram': 16, 'vga': 'Card tích hợp - AMD Radeon 820M Graphics', 'weight': 1.39, 'battery': 60.0, 'storage': 1024, 'material': 'Vỏ kim loại - Nhôm', 'screen_size': 14.0, 'refresh_rate': 60}",2
284,"Laptop Dell 15 DC15255 - X9YM42 (R7 7730U, 16GB, 1TB, Full HD 120Hz, OfficeH24+36, Win11)",Dell,30590000,3.90,"{'os': 'Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm', 'cpu': 'AMD Ryzen 7 - 7730U', 'ram': 16, 'vga': 'Card tích hợp - AMD Radeon Graphics', 'weight': 1.635, 'battery': 41.0, 'storage': 1024, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 120}",2
269,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV01ANVN (i5 13450HX, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",Lenovo,30690000,3.90,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core i5 Raptor Lake - 13450HX', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'weight': 2.38, 'battery': 60.0, 'storage': 1024, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 144}",2
201,"Laptop Lenovo Gaming LOQ 15ARP10 - 83S000CNVN (R7 170, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",Lenovo,30890000,4.50,"{'os': 'Windows 11 Home SL', 'cpu': 'AMD Ryzen 7 - 170', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'weight': 1.8, 'battery': 57.5, 'storage': 1024, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 144}",2
263,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",Lenovo,31190000,4.90,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core i5 Raptor Lake - 13450HX', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'weight': 2.38, 'battery': 60.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 144}",2
268,"Laptop HP Gaming VICTUS 15 fb3115AX - BX9C9PA (R7 7445HS, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",HP,31390000,4.20,"{'os': 'Windows 11 Home SL', 'cpu': 'AMD Ryzen 7 - 7445HS', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 4050, 6 GB', 'weight': 2.29, 'battery': 70.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 144}",2
283,"Laptop MSI Gaming Cyborg 15 A13VEK - 1423VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",MSI,31390000,3.80,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core i7 Raptor Lake - 13620H', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 4050, 6 GB', 'weight': 1.98, 'battery': 53.5, 'storage': 512, 'material': 'Vỏ nhựa - nắp lưng bằng kim loại', 'screen_size': 15.6, 'refresh_rate': 144}",2
281,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 41 R0FE - NH.QPFSV.005 (R7 7735HS, 16GB, 512GB, RTX 3050 6GB, Full HD 180Hz, Win11)",Acer,31390000,4.10,"{'os': 'Windows 11 Home SL', 'cpu': 'AMD Ryzen 7 - 7735HS', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'weight': 2.1, 'battery': 57.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 180}",2
213,"Laptop Acer Nitro ProPanel ANV15-52-50RB - NH.QUASV.002 (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, Full HD 180Hz, Win11)",Acer,34890000,4.70,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core 5 Raptor Lake - 210H', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 4050, 6 GB', 'weight': 2.1, 'battery': 57.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 180}",2
169,Laptop MacBook Air 13 inch M5 16GB/512GB/8GPU 70W,MacBook,35290000,4.70,"{'os': 'macOS\u202fTahoe', 'cpu': 'Apple M5', 'ram': 16, 'vga': 'Card tích hợp - 8 nhân GPU', 'weight': 1.23, 'battery': 53.8, 'storage': 512, 'material': 'Vỏ nhôm tái chế 100%', 'screen_size': 13.6}",2
270,"Laptop Acer Gaming Nitro ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",Acer,38390000,4.00,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core i7 Raptor Lake - 13620H', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 5050, 8 GB', 'weight': 2.1, 'battery': 76.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 15.6, 'refresh_rate': 180}",2
179,Laptop MacBook Air 15 inch M5 16GB/512GB 70W,MacBook,41790000,4.50,"{'os': 'macOS\u202fTahoe', 'cpu': 'Apple M5 - Hãng không công bố', 'ram': 16, 'vga': 'Card tích hợp - 10 nhân GPU', 'weight': 1.51, 'battery': 66.5, 'storage': 512, 'material': 'Vỏ nhôm tái chế 100%', 'screen_size': 15.3}",2
262,"Laptop Acer Gaming Nitro ProPanel ANV16-72-71T9 - NH.QUNSV.001 (Core 7 240H, 16GB, 512GB, RTX 5060 8GB, WUXGA 180Hz, Win11)",Acer,45390000,4.60,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core 7 Raptor Lake - 240H', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 5060, 8 GB', 'weight': 2.4, 'battery': 76.0, 'storage': 512, 'material': 'Vỏ nhựa', 'screen_size': 16.0, 'refresh_rate': 180}",2
271,"Laptop Acer Gaming Nitro ProPanel AN16S 61 R193 - NH.QXTSV.001 (R9 AI 365, 16GB, 512GB, RTX 5070 8GB, 2K+ 180Hz, Win11)",Acer,61390000,4.40,"{'os': 'Windows 11 Home SL', 'cpu': 'AMD Ryzen AI 9 - 365', 'ram': 16, 'vga': 'Card rời - NVIDIA GeForce RTX 5070, 8 GB', 'weight': 2.18, 'battery': 76.0, 'storage': 2048, 'material': 'Vỏ bằng kim loại - Chiếu nghỉ tay bằng nhựa', 'screen_size': 16.0, 'refresh_rate': 180}",2
215,"Laptop Acer Gaming Predator Helios Neo 16 AI PHN16 73 757W - NH.QVQSV.001 (Ultra 7 255HX, 32GB, 1TB, RTX 5060 8GB, 2K+ 240Hz, Win11)",Acer,62390000,4.60,"{'os': 'Windows 11 Home SL', 'cpu': 'Intel Core Ultra 7 Arrow Lake - 255HX', 'ram': 32, 'vga': 'Card rời - NVIDIA GeForce RTX 5060, 8 GB', 'weight': 2.7, 'battery': 90.0, 'storage': 2048, 'material': 'Vỏ nhựa - Nắp lưng bằng nhôm', 'screen_size': 16.0, 'refresh_rate': 240}",2
261,Laptop MacBook Pro 16 inch M5 Pro 24GB/1TB,MacBook,79990000,4.90,"{'os': 'macOS\u202fTahoe', 'cpu': 'Apple M5 Pro', 'ram': 24, 'vga': 'Card tích hợp - 20 nhân GPU', 'weight': 2.14, 'battery': 100.0, 'storage': 1024, 'material': 'Vỏ nhôm tái chế 100%', 'screen_size': 16.2, 'refresh_rate': 120}",2
214,Laptop MacBook Pro 16 inch M5 Pro 48GB/1TB,MacBook,95990000,4.90,"{'os': 'macOS\u202fTahoe', 'cpu': 'Apple M5 Pro', 'ram': 48, 'vga': 'Card tích hợp - 20 nhân GPU', 'weight': 2.14, 'battery': 100.0, 'storage': 1024, 'material': 'Vỏ nhôm tái chế 100%', 'screen_size': 16.2, 'refresh_rate': 120}",2
323,Điện thoại Masstel IZI 10 4G Type-C,Masstel,430000,3.90,"{'battery': 1000, 'chipset': 'Unisoc UMS9117', 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 1.77}",3
325,Điện thoại Masstel IZI 10S,Masstel,490000,4.80,"{'battery': 1000, 'chipset': 'Unisoc T107', 'charging': 5, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 1.77}",3
318,Điện thoại Masstel IZI T6 T127,Masstel,550000,4.50,"{'battery': 1800, 'chipset': 'Unisoc T127', 'charging': 5, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 2.4}",3
320,Điện thoại Masstel Fami 50 4G,Masstel,650000,4.90,"{'battery': 1750, 'chipset': 'Unisoc T107', 'charging': 5, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 2.0}",3
322,Điện thoại Nokia HMD 105 4G,Nokia,750000,5.00,"{'battery': 1450, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 2.4}",3
315,Điện thoại Nokia 105 4G Pro,Nokia,780000,4.70,"{'os': 'Series 30+', 'battery': 1450, 'chipset': 'Unisoc T107 8 nhân', 'charging': 75, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 1.77}",3
329,Điện thoại Nokia 110 4G Pro,Nokia,850000,4.70,"{'os': 'Series 30+', 'battery': 1450, 'chipset': 'Unisoc T107 8 nhân', 'charging': 5, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 1.77}",3
324,Điện thoại Nokia 220 4G,Nokia,1100000,3.90,"{'os': 'S30+', 'battery': 1450, 'chipset': 'Unisoc T107 8 nhân', 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 2.8}",3
313,Điện thoại Samsung Galaxy A07 4GB/64GB,Samsung,3340000,4.00,"{'os': 'Android 15', 'ram': 4, 'camera': 50, 'battery': 5000, 'chipset': 'MediaTek Helio G99', 'storage': 64, 'charging': 25, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.7, 'front_camera': 8, 'refresh_rate': 90}",3
331,Điện thoại Xiaomi Redmi A7 3GB/64GB,Xiaomi,3390000,3.70,"{'os': 'Android 15', 'ram': 3, 'camera': 13, 'battery': 5200, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung & Mặt lưng nhựa Polycarbonate', 'screen_size': 6.88, 'front_camera': 8, 'refresh_rate': 120}",3
252,Điện thoại Motorola G06 POWER 4GB/64GB,Motorola,3440000,3.90,"{'os': 'Android 15', 'ram': 4, 'camera': 50, 'battery': 7000, 'chipset': 'MediaTek Helio G81 Extreme 8 nhân', 'storage': 64, 'charging': 18, 'material': 'Khung nhựa & Mặt lưng da thuần chay', 'screen_size': 6.88, 'front_camera': 8, 'refresh_rate': 120}",3
332,Điện thoại Nubia V80 Design 4GB/128GB,Nubia,3540000,3.70,"{'os': 'Android 16', 'ram': 4, 'camera': 50, 'battery': 5000, 'chipset': 'Unisoc T7280 8 nhân', 'storage': 128, 'charging': 5, 'material': 'Khung & Mặt lưng nhựa cao cấp', 'screen_size': 6.75, 'front_camera': 16, 'refresh_rate': 120}",3
257,Điện thoại Tecno Spark 40 6GB/128GB,Tecno,3640000,4.50,"{'os': 'Android 15', 'ram': 6, 'camera': 50, 'battery': 5200, 'chipset': 'MediaTek Helio G91 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung nhôm & Mặt lưng nhựa Composite', 'screen_size': 6.67, 'front_camera': 8, 'refresh_rate': 120}",3
317,Điện thoại Xiaomi Poco C71 4GB/64GB,Xiaomi,3790000,4.50,"{'os': 'Android 15 Go', 'ram': 4, 'camera': 32, 'battery': 5200, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung & Mặt lưng nhựa Polycarbonate', 'screen_size': 6.88, 'front_camera': 8, 'refresh_rate': 120}",3
326,Điện thoại Xiaomi Redmi A7 Pro 4GB/64GB,Xiaomi,3790000,3.80,"{'os': 'Xiaomi HyperOS 3', 'ram': 4, 'camera': 13, 'battery': 6000, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.9, 'front_camera': 8, 'refresh_rate': 120}",3
236,Điện thoại Tecno Spark Go 3 4GB/128GB,Tecno,3840000,3.80,"{'os': 'Android 15', 'ram': 4, 'camera': 13, 'battery': 5000, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 128, 'charging': 15, 'material': 'Khung kim loại & Mặt lưng Polymer', 'screen_size': 6.75, 'front_camera': 8, 'refresh_rate': 120}",3
258,Điện thoại Motorola G35 5G 4GB/128GB,Motorola,4140000,4.80,"{'os': 'Android 15', 'ram': 4, 'camera': 50, 'battery': 5000, 'chipset': 'Unisoc T760 8 nhân', 'storage': 128, 'charging': 20, 'material': 'Khung nhựa & Mặt lưng nhựa (Đen) | Da sinh học (Xanh)', 'screen_size': 6.7, 'front_camera': 16, 'refresh_rate': 120}",3
327,Điện thoại OPPO A6c 4GB/64GB,OPPO,4240000,3.70,"{'os': 'Android 16', 'ram': 4, 'camera': 13, 'battery': 7000, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung nhựa & Mặt lưng thủy tinh hữu cơ', 'screen_size': 6.75, 'front_camera': 5, 'refresh_rate': 120}",3
328,Điện thoại realme Note 80 4GB/64GB,realme,4490000,4.70,"{'os': 'Android 15', 'ram': 4, 'camera': 8, 'battery': 6300, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung nhựa & Mặt lưng nhựa Composite', 'screen_size': 6.74, 'front_camera': 5, 'refresh_rate': 90}",3
321,Điện thoại vivo Y05 4GB/64GB,vivo,4540000,4.90,"{'os': 'OriginOS 6', 'ram': 4, 'camera': 8, 'battery': 6500, 'chipset': 'Unisoc T7225 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung & Mặt lưng Polymer', 'screen_size': 6.74, 'front_camera': 5, 'refresh_rate': 120}",3
333,Điện thoại Samsung Galaxy A07 5G 4GB/128GB,Samsung,4800000,3.90,"{'os': 'Android 16', 'ram': 4, 'camera': 50, 'battery': 6000, 'chipset': 'MediaTek Dimensity 6300 5G 8 nhân', 'storage': 128, 'charging': 25, 'material': 'Khung nhựa & Mặt lưng sợi thủy tinh', 'screen_size': 6.74, 'front_camera': 8, 'refresh_rate': 120}",3
228,Điện thoại Tecno Spark 50 4GB/128GB,Tecno,4840000,4.50,"{'os': 'Android 16', 'ram': 4, 'camera': 50, 'battery': 6700, 'chipset': 'MediaTek Helio G81 8 nhân', 'storage': 128, 'charging': 18, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.78, 'front_camera': 8, 'refresh_rate': 120}",3
311,Điện thoại OPPO A6t 4GB/64GB,OPPO,4840000,4.30,"{'os': 'Android 15', 'ram': 4, 'camera': 13, 'battery': 6100, 'chipset': 'Snapdragon 685 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung nhựa & Mặt lưng thủy tinh hữu cơ', 'screen_size': 6.75, 'front_camera': 5, 'refresh_rate': 120}",3
240,Điện thoại OPPO A6x 4GB/64GB,OPPO,4840000,4.90,"{'os': 'Android 15', 'ram': 4, 'camera': 13, 'battery': 6100, 'chipset': 'Snapdragon 685 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung nhựa & Mặt lưng thủy tinh hữu cơ', 'screen_size': 6.75, 'front_camera': 5, 'refresh_rate': 120}",3
239,Điện thoại Xiaomi Redmi Note 15 6GB/128GB,Xiaomi,4890000,4.20,"{'os': 'Xiaomi HyperOS 2', 'ram': 6, 'camera': 108, 'battery': 6000, 'chipset': 'MediaTek Helio G100-Ultra 8 nhân', 'storage': 128, 'charging': 33, 'material': 'Khung & Mặt lưng nhựa Polycarbonate', 'screen_size': 6.77, 'front_camera': 20, 'refresh_rate': 120}",3
259,Điện thoại realme C100i 4GB/64GB,realme,5140000,4.30,"{'os': 'Android 16', 'ram': 4, 'camera': 8, 'battery': 7000, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 64, 'charging': 15, 'material': 'Khung nhựa & Mặt lưng nhựa Composite', 'screen_size': 6.8, 'front_camera': 5, 'refresh_rate': 120}",3
316,Điện thoại Xiaomi Redmi 17 4G 4GB/128GB,Xiaomi,5190000,3.60,"{'os': 'Xiaomi HyperOS 3', 'ram': 4, 'camera': 50, 'battery': 7500, 'chipset': 'MediaTek Helio G91 Ultra 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.9, 'front_camera': 8, 'refresh_rate': 120}",3
314,Điện thoại Samsung Galaxy A17 4GB/128GB,Samsung,5400000,4.60,"{'os': 'Android 15', 'ram': 4, 'camera': 50, 'battery': 5000, 'chipset': 'MediaTek Helio G99', 'storage': 128, 'charging': 25, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.7, 'front_camera': 13, 'refresh_rate': 90}",3
305,Điện thoại Motorola G86 POWER 5G 8GB/128GB,Motorola,5840000,4.80,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 6720, 'chipset': 'Mediatek Dimensity 7400 8 nhân', 'storage': 128, 'charging': 33, 'material': 'Khung nhựa & Mặt lưng da thuần chay', 'screen_size': 6.7, 'front_camera': 32, 'refresh_rate': 120}",3
237,Điện thoại Motorola G57 Power 5G 8GB/128GB,Motorola,6040000,4.50,"{'os': 'Android 16', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'Snapdragon 6s Gen 4 8 nhân', 'storage': 128, 'charging': 33, 'material': 'Khung nhựa & Mặt lưng da thuần chay', 'screen_size': 6.72, 'front_camera': 8, 'refresh_rate': 120}",3
255,Điện thoại realme C85 Pro 8GB/128GB,realme,6040000,4.20,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'Snapdragon 685 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.8, 'front_camera': 8, 'refresh_rate': 120}",3
251,Điện thoại realme C85 8GB/128GB,realme,6140000,4.60,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'Snapdragon 685 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.8, 'front_camera': 8, 'refresh_rate': 144}",3
249,Điện thoại Xiaomi Redmi Note 15 5G 6GB/128GB,Xiaomi,6190000,4.50,"{'os': 'Xiaomi HyperOS 2', 'ram': 6, 'camera': 108, 'battery': 5520, 'chipset': 'Snapdragon 6 Gen 3 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung & Mặt lưng nhựa Polycarbonate', 'screen_size': 6.77, 'front_camera': 20, 'refresh_rate': 120}",3
330,Điện thoại Vivo Y11d 4GB/128GB,Vivo,6240000,3.90,"{'os': 'OriginOS 6', 'ram': 4, 'camera': 50, 'battery': 6500, 'chipset': 'Unisoc T7225 8 nhân', 'storage': 128, 'charging': 44, 'material': 'Khung & Mặt lưng Polymer', 'screen_size': 6.74, 'front_camera': 5, 'refresh_rate': 120}",3
253,Điện thoại Samsung Galaxy A17 5G 8GB/128GB,Samsung,6300000,3.90,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 5000, 'chipset': 'Exynos 1330', 'storage': 128, 'charging': 25, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.7, 'front_camera': 13, 'refresh_rate': 90}",3
306,Điện thoại Motorola Edge 60 Fusion 5G 8GB/256GB,Motorola,6840000,5.00,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 5500, 'chipset': 'Mediatek Dimensity 7400 8 nhân', 'storage': 256, 'charging': 68, 'material': 'Khung Plastic & Mặt lưng da nhân tạo', 'screen_size': 6.7, 'front_camera': 32, 'refresh_rate': 120}",3
226,Điện thoại realme C100x 4GB/128GB,realme,6840000,4.20,"{'os': 'Android 16', 'ram': 4, 'camera': 50, 'battery': 8000, 'chipset': 'Unisoc T7250 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung nhựa & Mặt lưng nhựa Composite', 'screen_size': 6.8, 'front_camera': 5, 'refresh_rate': 120}",3
309,Điện thoại HONOR X8d 8GB/128GB,HONOR,7240000,4.90,"{'os': 'Android 16', 'ram': 8, 'camera': 108, 'battery': 7000, 'chipset': 'Snapdragon 6s Gen 2 4G 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.77, 'front_camera': 16, 'refresh_rate': 120}",3
302,Điện thoại Xiaomi Redmi Note 15 Pro 8GB/256GB,Xiaomi,7290000,4.40,"{'os': 'Xiaomi HyperOS 2.2', 'ram': 8, 'camera': 200, 'battery': 6500, 'chipset': 'MediaTek Helio G200-Ultra 8 nhân', 'storage': 256, 'charging': 45, 'material': 'Khung & Mặt lưng nhựa Polycarbonate', 'screen_size': 6.77, 'front_camera': 32, 'refresh_rate': 120}",3
235,Điện thoại Honor X7d 5G 8GB/256GB,Honor,7340000,4.70,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 6500, 'chipset': 'Snapdragon 6s Gen 3 8 nhân', 'storage': 256, 'charging': 35, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.77, 'front_camera': 8, 'refresh_rate': 120}",3
